state,district,year,new_parties,new_parties_caste,new_parties_socialist,new_parties_communist,new_parties_secular,new_parties_nationalist,new_parties_economic,new_parties_liberal,new_parties_religious,new_parties_ethnic,new_parties_farleft,new_parties_national_scope,new_parties_state_scope,new_parties_regional_scope,new_parties_subnational_scope,new_parties_farright,new_parties_farming,voting_participation,total_parties,political_concentration
Uttar Pradesh,Bahraich,1962,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.45945913,3,2001.5829
Uttar Pradesh,Bahraich,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.48127681,4,1251.4379
Uttar Pradesh,Bahraich,1971,2,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0.36924839,4,1430.7334
Uttar Pradesh,Bahraich,1977,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.4796485,4,1111.1536
Uttar Pradesh,Bahraich,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.38375476,6,625.00122
Uttar Pradesh,Bahraich,1984,3,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0.47881162,7,500.21774
Uttar Pradesh,Bahraich,1989,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0.48043153,7,501.46069
Uttar Pradesh,Bahraich,1991,2,0,1,1,0,0,0,0,0,0,2,1,0,1,4,0,0,0.5334866,8,417.56497
Uttar Pradesh,Bahraich,1996,5,2,0,0,0,0,0,4,0,0,0,0,2,3,8,0,0,0.475867,10,149.49222
Uttar Pradesh,Bahraich,1998,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0.61237758,7,357.17825
Uttar Pradesh,Bahraich,1999,3,1,0,1,1,0,0,1,0,0,1,0,1,2,4,0,0,0.57881802,10,322.9046
Uttar Pradesh,Ballia,1951,4,0,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0.34342781,4,2500
Uttar Pradesh,Ballia,1957,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0.51341504,4,1435.2694
Uttar Pradesh,Ballia,1962,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.5363493,5,1251.5828
Uttar Pradesh,Ballia,1967,2,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.5068748,5,769.23077
Uttar Pradesh,Ballia,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.45657215,5,1428.5714
Uttar Pradesh,Ballia,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.55928355,3,3333.3333
Uttar Pradesh,Ballia,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.52542084,5,1250
Uttar Pradesh,Ballia,1984,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.55088288,4,833.33331
Uttar Pradesh,Ballia,1989,4,0,1,1,1,0,0,0,0,0,2,3,0,0,1,0,1,0.50550252,7,769.23077
Uttar Pradesh,Ballia,1991,3,1,1,0,0,0,0,1,1,0,1,2,1,0,2,0,0,0.47487983,8,476.19049
Uttar Pradesh,Ballia,1996,4,0,1,0,1,0,0,1,0,1,1,0,0,3,3,0,0,0.42468959,8,256.41025
Uttar Pradesh,Ballia,1998,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.49893928,5,833.33331
Uttar Pradesh,Ballia,1999,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0.48106188,6,1000
Uttar Pradesh,Balrampur,1957,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0.51247728,2,5000
Uttar Pradesh,Balrampur,1962,4,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.52355945,5,2000
Uttar Pradesh,Balrampur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55278271,3,3333.3333
Uttar Pradesh,Balrampur,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43808711,3,3333.3333
Uttar Pradesh,Balrampur,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.54684633,3,2500
Uttar Pradesh,Balrampur,1980,5,1,1,0,0,1,0,4,0,0,1,5,0,0,0,0,0,0.43969771,6,1250
Uttar Pradesh,Balrampur,1984,3,1,0,1,1,0,0,1,0,0,1,2,0,1,1,0,0,0.54145145,6,666.66669
Uttar Pradesh,Balrampur,1989,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5618934,6,1000
Uttar Pradesh,Balrampur,1991,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.52503413,8,666.66669
Uttar Pradesh,Balrampur,1996,6,2,2,0,0,0,0,3,0,0,2,1,2,3,5,0,0,0.4760958,10,151.51515
Uttar Pradesh,Balrampur,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59514314,5,769.23077
Uttar Pradesh,Balrampur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58190584,5,588.23529
Uttar Pradesh,Banda,1951,6,1,2,0,0,1,0,2,0,0,2,5,0,0,0,1,0,0.45756429,6,1250
Uttar Pradesh,Banda,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.31001323,3,3333.3333
Uttar Pradesh,Banda,1962,3,0,0,1,0,0,0,0,1,0,1,3,0,0,0,1,0,0.31243855,5,2000
Uttar Pradesh,Banda,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47745043,5,2000
Uttar Pradesh,Banda,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40930727,3,3333.3333
Uttar Pradesh,Banda,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.52474684,3,1250
Uttar Pradesh,Banda,1980,3,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0.50556672,5,625
Uttar Pradesh,Banda,1984,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.54731065,6,714.28571
Uttar Pradesh,Banda,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46884605,7,769.23077
Uttar Pradesh,Banda,1991,2,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0.43561542,8,588.23529
Uttar Pradesh,Banda,1996,4,1,0,0,1,0,0,1,0,0,0,1,0,3,3,0,0,0.33080938,10,222.22223
Uttar Pradesh,Banda,1998,2,0,0,1,0,0,0,0,0,1,1,0,0,2,3,0,0,0.50443614,9,833.33331
Uttar Pradesh,Banda,1999,2,1,0,0,1,0,0,1,0,0,0,1,0,1,3,0,0,0.50887436,10,714.28571
Uttar Pradesh,Barabanki,1957,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0.89826226,3,2000
Uttar Pradesh,Barabanki,1962,4,0,1,1,0,0,0,1,0,0,2,4,0,0,0,1,0,0.53966349,5,1114.6542
Uttar Pradesh,Barabanki,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.55604434,4,1453.4242
Uttar Pradesh,Barabanki,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.46721342,5,1472.4117
Uttar Pradesh,Barabanki,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.50718689,4,1666.6666
Uttar Pradesh,Barabanki,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.47591525,4,2000
Uttar Pradesh,Barabanki,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.55928755,5,1250
Uttar Pradesh,Barabanki,1989,3,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0.5259285,6,1111.1111
Uttar Pradesh,Barabanki,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.51190728,8,909.09088
Uttar Pradesh,Barabanki,1996,3,1,1,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0.46227217,7,416.66666
Uttar Pradesh,Barabanki,1998,3,1,0,1,1,0,0,1,0,0,1,1,0,2,3,0,1,0.52594441,9,909.09088
Uttar Pradesh,Barabanki,1999,2,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0.57932532,9,714.28571
Uttar Pradesh,Bareilly,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.36553741,4,2000
Uttar Pradesh,Bareilly,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42831269,2,5000
Uttar Pradesh,Bareilly,1962,4,1,2,0,0,0,0,1,0,0,2,3,0,1,1,1,0,0.50716603,6,1428.5714
Uttar Pradesh,Bareilly,1967,4,0,1,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0.60942203,8,769.25702
Uttar Pradesh,Bareilly,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,1,0.46704271,5,714.32758
Uttar Pradesh,Bareilly,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.53188163,3,1111.1121
Uttar Pradesh,Bareilly,1980,5,2,0,0,0,1,0,5,0,0,0,4,0,1,1,0,0,0.44615939,6,333.43964
Uttar Pradesh,Bareilly,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.54025549,4,345.19836
Uttar Pradesh,Bareilly,1989,5,0,2,1,1,0,0,0,0,0,3,3,0,1,2,0,0,0.54196405,9,384.61823
Uttar Pradesh,Bareilly,1991,3,0,1,0,0,1,0,1,0,1,1,2,0,1,3,0,0,0.58303237,10,239.64531
Uttar Pradesh,Bareilly,1996,3,1,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0.50595319,9,130.32227
Uttar Pradesh,Bareilly,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.6170668,7,530.64984
Uttar Pradesh,Bareilly,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.58703268,6,557.3504
Uttar Pradesh,Basti,1951,6,0,3,0,0,1,0,2,0,0,3,4,0,1,1,0,0,0.68223751,6,1343.6067
Uttar Pradesh,Basti,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96888465,2,2500
Uttar Pradesh,Basti,1962,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.5205344,5,2000
Uttar Pradesh,Basti,1967,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.49279624,4,2000
Uttar Pradesh,Basti,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.36461076,5,2000
Uttar Pradesh,Basti,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.50302905,3,3333.3333
Uttar Pradesh,Basti,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.38235608,4,1428.5714
Uttar Pradesh,Basti,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.45923287,4,1428.5714
Uttar Pradesh,Basti,1989,6,1,1,1,0,0,0,1,1,0,2,3,2,0,3,0,0,0.49795559,9,1111.1111
Uttar Pradesh,Basti,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.47396311,6,1250
Uttar Pradesh,Basti,1996,3,1,0,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0.47082442,8,588.23529
Uttar Pradesh,Basti,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.53048235,7,1250
Uttar Pradesh,Basti,1999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0.50285661,7,1111.1111
Uttar Pradesh,Bhimnagar,1977,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0.58643866,3,1428.5714
Uttar Pradesh,Bhimnagar,1980,5,1,1,0,0,1,0,4,0,0,1,5,0,0,0,0,0,0.45617756,6,666.66669
Uttar Pradesh,Bhimnagar,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.52367049,4,714.28571
Uttar Pradesh,Bhimnagar,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.53454393,5,2000
Uttar Pradesh,Bhimnagar,1991,5,1,2,1,0,0,0,1,0,1,3,3,1,1,3,0,0,0.55846161,10,588.23529
Uttar Pradesh,Bhimnagar,1996,3,1,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0,0.50265634,9,322.58066
Uttar Pradesh,Bhimnagar,1998,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.70868909,5,625
Uttar Pradesh,Bhimnagar,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58209521,5,714.28571
Uttar Pradesh,Bijnor,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.49981782,4,2000
Uttar Pradesh,Bijnor,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.59680653,3,3333.3333
Uttar Pradesh,Bijnor,1962,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.67412305,4,1666.6666
Uttar Pradesh,Bijnor,1967,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6674093,5,1250
Uttar Pradesh,Bijnor,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.43066898,4,2500
Uttar Pradesh,Bijnor,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.59539139,3,1000
Uttar Pradesh,Bijnor,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.51594394,4,1428.5714
Uttar Pradesh,Bijnor,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.54436588,4,1111.1111
Uttar Pradesh,Bijnor,1989,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.53825808,5,909.09088
Uttar Pradesh,Bijnor,1991,3,1,1,1,0,0,0,1,0,0,2,3,0,0,1,0,0,0.57486117,7,714.28571
Uttar Pradesh,Bijnor,1996,5,1,0,1,1,0,0,2,0,0,1,1,3,1,4,0,0,0.50479311,11,384.61539
Uttar Pradesh,Bijnor,1998,3,0,0,1,1,0,0,0,1,0,1,1,0,2,2,0,1,0.61061609,9,1111.1111
Uttar Pradesh,Bijnor,1999,4,1,0,0,1,0,0,1,1,1,0,1,2,1,3,0,0,0.55724192,9,666.66669
Uttar Pradesh,Budaun,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.36946243,3,3333.3333
Uttar Pradesh,Budaun,1957,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.51125652,4,1441.8162
Uttar Pradesh,Budaun,1962,4,1,1,0,0,0,0,2,0,0,1,3,0,1,1,1,0,0.55215448,7,1003.7669
Uttar Pradesh,Budaun,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60695857,5,1428.5714
Uttar Pradesh,Budaun,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.50173491,5,1428.5714
Uttar Pradesh,Budaun,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57635576,3,3333.3333
Uttar Pradesh,Budaun,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.4985995,4,2000
Uttar Pradesh,Budaun,1984,3,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.62025219,5,909.09088
Uttar Pradesh,Budaun,1989,3,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0.57023829,6,1111.1111
Uttar Pradesh,Budaun,1991,2,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0.53231281,9,769.23077
Uttar Pradesh,Budaun,1996,3,1,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0.48782653,8,250
Uttar Pradesh,Budaun,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5759778,6,1250
Uttar Pradesh,Budaun,1999,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.55036449,6,1111.1111
Uttar Pradesh,Bulandshahr,1951,4,1,1,0,0,1,0,2,0,0,1,4,0,0,0,1,0,0.90395796,4,2000
Uttar Pradesh,Bulandshahr,1957,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0574512,4,1250
Uttar Pradesh,Bulandshahr,1962,2,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0.60035282,5,1113.6664
Uttar Pradesh,Bulandshahr,1967,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.62841457,6,911.53076
Uttar Pradesh,Bulandshahr,1971,6,1,0,0,1,1,0,2,1,0,0,1,1,4,7,0,1,0.55969387,9,730.92914
Uttar Pradesh,Bulandshahr,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.64900655,3,1002.5295
Uttar Pradesh,Bulandshahr,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.60144174,4,402.64035
Uttar Pradesh,Bulandshahr,1984,3,0,0,0,2,0,0,1,0,0,0,1,0,1,2,0,0,0.57230973,6,401.02881
Uttar Pradesh,Bulandshahr,1989,5,1,1,1,0,0,0,1,0,0,2,4,0,0,2,0,0,0.53468931,8,358.15585
Uttar Pradesh,Bulandshahr,1991,2,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0.49481261,8,256.41528
Uttar Pradesh,Bulandshahr,1996,8,2,1,0,3,0,0,2,0,1,1,0,2,6,9,0,1,0.43232089,15,175.76056
Uttar Pradesh,Bulandshahr,1998,4,0,0,1,1,0,0,1,0,0,1,1,0,2,2,0,1,0.55249709,9,556.14484
Uttar Pradesh,Bulandshahr,1999,3,2,0,0,0,0,0,3,0,0,0,2,0,1,2,0,0,0.45439184,9,384.68326
Uttar Pradesh,Chandauli,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.57877499,2,5000
Uttar Pradesh,Chandauli,1962,3,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0.57103789,4,2500
Uttar Pradesh,Chandauli,1967,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.58217144,5,2000
Uttar Pradesh,Chandauli,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.56608558,4,1428.5714
Uttar Pradesh,Chandauli,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6590575,3,1666.6666
Uttar Pradesh,Chandauli,1980,4,1,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0.53255486,5,526.3158
Uttar Pradesh,Chandauli,1984,3,1,0,0,2,0,0,2,0,0,0,2,0,1,1,0,0,0.5936386,6,555.55554
Uttar Pradesh,Chandauli,1989,4,0,1,1,1,0,0,1,0,0,2,2,0,1,2,0,0,0.49547121,7,454.54544
Uttar Pradesh,Chandauli,1991,2,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0.43170783,9,454.54544
Uttar Pradesh,Chandauli,1996,7,0,1,2,1,0,0,2,0,1,3,2,1,4,5,0,0,0.46944577,11,263.1579
Uttar Pradesh,Chandauli,1998,2,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.53385359,7,769.23077
Uttar Pradesh,Chandauli,1999,3,2,0,0,0,0,0,2,0,1,0,1,1,1,5,0,0,0.55070138,13,526.3158
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1962,4,0,1,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0.47779781,4,2500
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1967,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.37340453,5,1666.6666
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.30053571,5,2000
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48587739,3,2500
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.50102043,4,833.33331
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1984,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.60245657,3,322.58066
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1989,3,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0.46776175,6,212.76596
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.40969139,5,238.09525
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1996,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0.38707277,6,212.76596
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1998,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.53727823,6,769.23077
Uttar Pradesh,Chhatrapati Shahuji Maharaj Nagar,1999,2,1,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0.57461262,8,370.37036
Uttar Pradesh,Dehra Dun Distt Cum Bijnor,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.51295811,4,2500
Uttar Pradesh,Deoria,1957,5,0,1,1,0,1,0,1,0,0,2,4,0,0,0,1,0,0.38060233,5,1251.1387
Uttar Pradesh,Deoria,1962,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.5012809,6,1000.0002
Uttar Pradesh,Deoria,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54232156,5,833.35303
Uttar Pradesh,Deoria,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,1,0.4570117,6,845.00415
Uttar Pradesh,Deoria,1977,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.53116143,4,1429.2098
Uttar Pradesh,Deoria,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.47516733,5,667.15643
Uttar Pradesh,Deoria,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.55439925,5,456.07526
Uttar Pradesh,Deoria,1989,6,0,1,1,1,0,0,0,0,0,3,3,0,1,2,0,0,0.54674113,8,500.43768
Uttar Pradesh,Deoria,1991,2,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0.50598812,8,384.63586
Uttar Pradesh,Deoria,1996,7,1,2,0,0,0,0,1,0,1,2,1,0,5,7,1,0,0.472464,14,170.06813
Uttar Pradesh,Deoria,1998,3,1,0,1,0,0,0,1,0,0,2,2,0,1,4,0,0,0.54252326,12,476.70486
Uttar Pradesh,Deoria,1999,4,1,2,1,0,0,0,1,0,0,3,1,0,3,5,0,0,0.55262357,12,435.57544
Uttar Pradesh,Etah,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.5133698,4,1441.7168
Uttar Pradesh,Etah,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.56260759,4,1111.6292
Uttar Pradesh,Etah,1962,5,1,2,0,0,0,0,2,0,0,2,4,0,1,2,1,0,0.58152288,8,714.84296
Uttar Pradesh,Etah,1967,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.58835298,6,910.07623
Uttar Pradesh,Etah,1971,4,1,0,0,1,1,0,2,0,0,1,2,0,2,3,0,1,0.57463384,7,714.35431
Uttar Pradesh,Etah,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.66955578,3,769.31207
Uttar Pradesh,Etah,1980,5,1,0,1,0,1,0,4,0,0,1,4,1,0,2,0,0,0.56911051,7,374.47638
Uttar Pradesh,Etah,1984,3,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0.56956875,6,345.53082
Uttar Pradesh,Etah,1989,3,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0.54039764,7,371.01736
Uttar Pradesh,Etah,1991,2,0,1,0,1,0,0,0,0,0,1,2,0,0,2,0,1,0.55503941,9,287.34354
Uttar Pradesh,Etah,1996,5,0,0,0,1,1,0,1,0,1,1,0,0,5,6,0,0,0.48864019,11,102.34068
Uttar Pradesh,Etah,1998,2,1,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0.63866764,7,303.10788
Uttar Pradesh,Etah,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.60408455,7,278.74255
Uttar Pradesh,Etawah,1957,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.93887061,4,1111.1111
Uttar Pradesh,Etawah,1962,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.58020693,5,2000
Uttar Pradesh,Etawah,1967,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5723483,7,1111.1111
Uttar Pradesh,Etawah,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.55031317,4,1666.6666
Uttar Pradesh,Etawah,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62820005,3,1666.6666
Uttar Pradesh,Etawah,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.65958107,4,1111.1111
Uttar Pradesh,Etawah,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.60040671,5,1111.1111
Uttar Pradesh,Etawah,1989,4,1,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0.53900516,7,909.09088
Uttar Pradesh,Etawah,1991,3,0,2,0,0,1,0,0,0,0,2,2,0,1,2,0,0,0.49939469,7,208.33333
Uttar Pradesh,Etawah,1996,3,0,1,0,1,0,0,0,0,0,1,1,0,2,2,0,1,0.46181688,7,285.71429
Uttar Pradesh,Etawah,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0.58831942,7,714.28571
Uttar Pradesh,Etawah,1999,2,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0.52995193,7,714.28571
Uttar Pradesh,Faizabad,1951,4,1,1,0,0,1,0,2,1,0,1,4,0,0,0,0,0,0.73253244,4,1428.5714
Uttar Pradesh,Faizabad,1957,4,0,1,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0.75721318,6,1111.1111
Uttar Pradesh,Faizabad,1962,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.49646118,4,2500
Uttar Pradesh,Faizabad,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53116822,4,2500
Uttar Pradesh,Faizabad,1971,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0.43724436,4,1250
Uttar Pradesh,Faizabad,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.51450902,3,1666.6666
Uttar Pradesh,Faizabad,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.45592842,5,1000
Uttar Pradesh,Faizabad,1984,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.55029285,6,666.66669
Uttar Pradesh,Faizabad,1989,2,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0.53114074,6,714.28571
Uttar Pradesh,Faizabad,1991,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.49930057,7,333.33334
Uttar Pradesh,Faizabad,1996,3,1,1,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0.48261505,8,166.66667
Uttar Pradesh,Faizabad,1998,3,1,0,0,2,0,0,1,0,0,0,1,1,1,3,0,2,0.54298508,9,833.33331
Uttar Pradesh,Faizabad,1999,4,1,0,1,1,0,0,1,1,0,1,1,0,3,4,0,0,0.54245526,11,476.19049
